,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name
279,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,audio_features,2ZSCy3P1QzpJySCWA6NRIU,spotify:track:2ZSCy3P1QzpJySCWA6NRIU,https://api.spotify.com/v1/tracks/2ZSCy3P1QzpJySCWA6NRIU,https://api.spotify.com/v1/audio-analysis/2ZSCy3P1QzpJySCWA6NRIU,271240,4,I Was Made For Lovin' You
280,0.579,0.654,1,-12.421,0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,audio_features,5HGL4s8LG1X6FJfx8kbdrO,spotify:track:5HGL4s8LG1X6FJfx8kbdrO,https://api.spotify.com/v1/tracks/5HGL4s8LG1X6FJfx8kbdrO,https://api.spotify.com/v1/audio-analysis/5HGL4s8LG1X6FJfx8kbdrO,216467,4,Your Love
281,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964,audio_features,745PEogChr9LC3ctmXeijC,spotify:track:745PEogChr9LC3ctmXeijC,https://api.spotify.com/v1/tracks/745PEogChr9LC3ctmXeijC,https://api.spotify.com/v1/audio-analysis/745PEogChr9LC3ctmXeijC,289920,4,Dr. Feelgood
282,0.485,0.863,1,-9.027,1,0.0495,1.22e-05,0.0162,0.138,0.767,116.835,audio_features,3oTlkzk1OtrhH8wBAduVEi,spotify:track:3oTlkzk1OtrhH8wBAduVEi,https://api.spotify.com/v1/tracks/3oTlkzk1OtrhH8wBAduVEi,https://api.spotify.com/v1/audio-analysis/3oTlkzk1OtrhH8wBAduVEi,300977,4,Smells Like Teen Spirit
283,0.743,0.488,0,-6.764,1,0.0392,0.217,0.00507,0.122,0.694,87.488,audio_features,2rUsrO3r74hZTk7WqT4ZiG,spotify:track:2rUsrO3r74hZTk7WqT4ZiG,https://api.spotify.com/v1/tracks/2rUsrO3r74hZTk7WqT4ZiG,https://api.spotify.com/v1/audio-analysis/2rUsrO3r74hZTk7WqT4ZiG,161143,4,Acapulco
284,0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,audio_features,5PsUB0ISfQxRLhF5DmI5Ks,spotify:track:5PsUB0ISfQxRLhF5DmI5Ks,https://api.spotify.com/v1/tracks/5PsUB0ISfQxRLhF5DmI5Ks,https://api.spotify.com/v1/audio-analysis/5PsUB0ISfQxRLhF5DmI5Ks,263000,4,Don't Speak
285,0.491,0.471,10,-7.099,1,0.0306,0.0366,1.16e-06,0.111,0.17,95.346,audio_features,78AYMFLk1nrkle3yHWxfVi,spotify:track:78AYMFLk1nrkle3yHWxfVi,https://api.spotify.com/v1/tracks/78AYMFLk1nrkle3yHWxfVi,https://api.spotify.com/v1/audio-analysis/78AYMFLk1nrkle3yHWxfVi,182876,3,We Are The Champions
286,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,5Z8EDau8uNcP1E8JvmfkZe,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107,4,School's Out
287,0.672,0.841,9,-5.992,0,0.0285,0.0767,0.0,0.135,0.82,125.437,audio_features,74EV0g12ihUoOUXMprFpZB,spotify:track:74EV0g12ihUoOUXMprFpZB,https://api.spotify.com/v1/tracks/74EV0g12ihUoOUXMprFpZB,https://api.spotify.com/v1/audio-analysis/74EV0g12ihUoOUXMprFpZB,267733,4,Losing My Religion
288,0.66,0.579,8,-8.833,0,0.0501,0.205,0.0,0.0745,0.754,98.044,audio_features,27bmsyH4fHSaz7QuBABJHD,spotify:track:27bmsyH4fHSaz7QuBABJHD,https://api.spotify.com/v1/tracks/27bmsyH4fHSaz7QuBABJHD,https://api.spotify.com/v1/audio-analysis/27bmsyH4fHSaz7QuBABJHD,213674,4,Nickels & Dimes
289,0.555,0.935,7,-3.743,1,0.0487,0.000375,0.0,0.0877,0.554,137.007,audio_features,1SDaOYIVfbZbZFRIqlb3wm,spotify:track:1SDaOYIVfbZbZFRIqlb3wm,https://api.spotify.com/v1/tracks/1SDaOYIVfbZbZFRIqlb3wm,https://api.spotify.com/v1/audio-analysis/1SDaOYIVfbZbZFRIqlb3wm,196307,4,If You Wanna Drive
290,0.44,0.834,11,-9.709,0,0.102,0.000998,0.00826,0.133,0.783,117.763,audio_features,4FFKYMQcqGIKLp4pJRdkbm,spotify:track:4FFKYMQcqGIKLp4pJRdkbm,https://api.spotify.com/v1/tracks/4FFKYMQcqGIKLp4pJRdkbm,https://api.spotify.com/v1/audio-analysis/4FFKYMQcqGIKLp4pJRdkbm,235933,4,Black Betty
291,0.475,0.401,9,-11.672,1,0.0515,0.0285,5.8e-05,0.115,0.475,84.742,audio_features,7C3fJ1q01IQ137IQTRwmVZ,spotify:track:7C3fJ1q01IQ137IQTRwmVZ,https://api.spotify.com/v1/tracks/7C3fJ1q01IQ137IQTRwmVZ,https://api.spotify.com/v1/audio-analysis/7C3fJ1q01IQ137IQTRwmVZ,267560,4,Under The Bridge
292,0.397,0.969,9,-3.892,1,0.0463,1.52e-06,0.517,0.0513,0.702,134.289,audio_features,4MFKd4CQpSNRyvoyiPQPVC,spotify:track:4MFKd4CQpSNRyvoyiPQPVC,https://api.spotify.com/v1/tracks/4MFKd4CQpSNRyvoyiPQPVC,https://api.spotify.com/v1/audio-analysis/4MFKd4CQpSNRyvoyiPQPVC,218293,4,Sex Type Thing
293,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915,audio_features,6xy6jNeNTYwjnKTDzMyHw2,spotify:track:6xy6jNeNTYwjnKTDzMyHw2,https://api.spotify.com/v1/tracks/6xy6jNeNTYwjnKTDzMyHw2,https://api.spotify.com/v1/audio-analysis/6xy6jNeNTYwjnKTDzMyHw2,306440,4,Zombie
294,0.473,0.454,8,-11.115,1,0.0316,0.226,1.77e-06,0.0776,0.462,75.788,audio_features,1i8TVeZA6ZiSyrdLKQ4DEd,spotify:track:1i8TVeZA6ZiSyrdLKQ4DEd,https://api.spotify.com/v1/tracks/1i8TVeZA6ZiSyrdLKQ4DEd,https://api.spotify.com/v1/audio-analysis/1i8TVeZA6ZiSyrdLKQ4DEd,241000,4,Cats In The Cradle
295,0.775,0.537,9,-10.698,1,0.0474,0.529,0.00022,0.0779,0.429,125.972,audio_features,6RizOVqaCrMu0yDPnZI2OQ,spotify:track:6RizOVqaCrMu0yDPnZI2OQ,https://api.spotify.com/v1/tracks/6RizOVqaCrMu0yDPnZI2OQ,https://api.spotify.com/v1/audio-analysis/6RizOVqaCrMu0yDPnZI2OQ,199286,4,Can't Put Me Out
296,0.41,0.798,11,-8.181,1,0.0582,0.222,6.06e-06,0.227,0.705,184.474,audio_features,7di8ToervYD0T8PY9cU3jq,spotify:track:7di8ToervYD0T8PY9cU3jq,https://api.spotify.com/v1/tracks/7di8ToervYD0T8PY9cU3jq,https://api.spotify.com/v1/audio-analysis/7di8ToervYD0T8PY9cU3jq,221760,4,Godzilla
297,0.57,0.649,9,-7.116,1,0.0283,0.186,0.0,0.186,0.872,148.522,audio_features,0iIJ6t6HbI8CJnS7pmuCHb,spotify:track:0iIJ6t6HbI8CJnS7pmuCHb,https://api.spotify.com/v1/tracks/0iIJ6t6HbI8CJnS7pmuCHb,https://api.spotify.com/v1/audio-analysis/0iIJ6t6HbI8CJnS7pmuCHb,175160,4,Cotton Fields
298,0.716,0.462,11,-9.312,0,0.0559,0.00468,0.539,0.135,0.602,129.841,audio_features,0bPvDZXAQ4Tsdg2ULFIpG0,spotify:track:0bPvDZXAQ4Tsdg2ULFIpG0,https://api.spotify.com/v1/tracks/0bPvDZXAQ4Tsdg2ULFIpG0,https://api.spotify.com/v1/audio-analysis/0bPvDZXAQ4Tsdg2ULFIpG0,180160,4,Rock And Roll (Part 1)
299,0.537,0.776,6,-5.198,1,0.024,0.106,1.25e-06,0.0322,0.392,92.146,audio_features,3uYGC9ngC6emgoFlUKuV5E,spotify:track:3uYGC9ngC6emgoFlUKuV5E,https://api.spotify.com/v1/tracks/3uYGC9ngC6emgoFlUKuV5E,https://api.spotify.com/v1/audio-analysis/3uYGC9ngC6emgoFlUKuV5E,275467,4,You're All I Need
